year,state_name,Value,commodity,avg_temp_f,total_precip_inches,drought_severity_index,drought_category,yield_anomaly,yield_yoy_change,temp_stress,precip_anomaly,drought_risk_score,yield_volatility,yield_decline,yield_volatility_score,yield_decline_score,yield_risk,temp_stress_score,precip_risk,precip_risk_score,weather_risk,drought_high,drought_persistence,drought_persistence_score,drought_risk,SRI,risk_level
2022,KENTUCKY,58.7,WHEAT,73.0,26.0,120.0,Low,-20.357479943369512,-20.1360544217687,3.0,9.441602728047748,24.0,10.296277644534095,20.1360544217687,8.828552479786463,20.9750566893424,14.901804584564431,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,15.924361142632769,Low
2022,KENTUCKY,78.5,WHEAT,73.0,26.0,120.0,Low,6.50660689004247,33.730834752981266,3.0,9.441602728047748,24.0,10.296277644534095,0.0,8.828552479786463,0.0,4.414276239893232,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,11.72934980476429,Low
2022,KENTUCKY,73.5,WHEAT,73.0,26.0,120.0,Low,-0.2772534214252041,-6.369426751592355,3.0,9.441602728047748,24.0,10.296277644534095,6.369426751592355,8.828552479786463,6.634819532908704,7.731686006347584,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,13.05631371134603,Low
2022,KENTUCKY,80.0,WHEAT,73.0,26.0,120.0,Low,8.541764983482771,8.843537414965997,3.0,9.441602728047748,24.0,3.4034296427770427,0.0,2.918273792710808,0.0,1.459136896355404,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,10.547294067349158,Low
2022,KENTUCKY,80.0,WHEAT,73.0,26.0,120.0,Low,8.541764983482771,0.0,3.0,9.441602728047748,24.0,3.752776749732593,0.0,3.217821782178239,0.0,1.6089108910891194,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,10.607203665242643,Low
2022,KENTUCKY,82.0,WHEAT,73.0,26.0,120.0,Low,11.25530910806984,2.499999999999991,3.0,9.441602728047748,24.0,1.1547005383794662,0.0,0.9900990099011739,0.0,0.49504950495058697,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,10.16165911078723,Low
2022,KENTUCKY,77.0,WHEAT,73.0,26.0,120.0,Low,4.471448796602167,-6.0975609756097615,3.0,9.441602728047748,24.0,2.516611478423659,6.0975609756097615,2.157870764129111,6.351626016260169,4.25474839019464,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,11.665538664884853,Low
2022,KENTUCKY,79.0,WHEAT,73.0,26.0,120.0,Low,7.184992921189235,2.5974025974025983,3.0,9.441602728047748,24.0,2.5166114784236515,0.0,2.1578707641291044,0.0,1.0789353820645522,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,10.395213461632817,Low
2022,KENTUCKY,80.0,WHEAT,73.0,26.0,120.0,Low,8.541764983482771,1.265822784810133,3.0,9.441602728047748,24.0,1.5275252316520378,0.0,1.3097778767647268,0.0,0.6548889383823634,23.437500000000007,9.441602728047748,9.386762058713312,16.412131029356658,0,0.0,0.0,16.799999999999997,10.225594884159943,Low
2023,KENTUCKY,88.0,WHEAT,66.5,24.1,121.0,Low,19.39594148183105,10.000000000000009,3.5,1.4439471440750329,24.2,4.9328828623163155,0.0,4.229704824414677,0.0,2.1148524122073384,27.34375000000001,1.4439471440750329,1.3842632266427528,14.364006613321381,0,0.0,0.0,16.939999999999998,10.237142948879349,Low
2023,KENTUCKY,88.0,WHEAT,66.5,24.1,121.0,Low,19.39594148183105,0.0,3.5,1.4439471440750329,24.2,4.618802153517113,0.0,3.960396039604052,0.0,1.980198019802026,27.34375000000001,1.4439471440750329,1.3842632266427528,14.364006613321381,0,0.0,0.0,16.939999999999998,10.183281191917224,Low
2023,KENTUCKY,88.0,WHEAT,66.5,24.1,121.0,Low,19.39594148183105,0.0,3.5,1.4439471440750329,24.2,0.0,0.0,0.0,0.0,0.0,27.34375000000001,1.4439471440750329,1.3842632266427528,14.364006613321381,0,0.0,0.0,16.939999999999998,9.391201983996414,Low
2023,KENTUCKY,87.0,WHEAT,66.5,24.1,121.0,Low,18.03916941953751,-1.1363636363636354,3.5,1.4439471440750329,24.2,0.5773502691906995,1.1363636363636354,0.4950495049514157,1.1837121212121202,0.8393808130817679,27.34375000000001,1.4439471440750329,1.3842632266427528,14.364006613321381,0,0.0,0.0,16.939999999999998,9.72695430922912,Low
2023,KENTUCKY,78.0,WHEAT,66.5,24.1,121.0,Low,5.828220858895702,-10.344827586206897,3.5,1.4439471440750329,24.2,5.507570547286182,10.344827586206897,4.7224712941433635,10.775862068965518,7.74916668155444,27.34375000000001,1.4439471440750329,1.3842632266427528,14.364006613321381,0,0.0,0.0,16.939999999999998,12.49086865661819,Low
2023,KENTUCKY,79.0,WHEAT,66.5,24.1,121.0,Low,7.184992921189235,1.2820512820512775,3.5,1.4439471440750329,24.2,4.932882862316305,0.0,4.229704824414668,0.0,2.114852412207334,27.34375000000001,1.4439471440750329,1.3842632266427528,14.364006613321381,0,0.0,0.0,16.939999999999998,10.237142948879347,Low
2024,KENTUCKY,75.0,WHEAT,66.1,19.6,224.0,Moderate,1.7579046720150977,-5.063291139240511,3.9000000000000057,-17.49786871270246,44.8,2.081665999466166,5.063291139240511,1.784926373992102,5.274261603375533,3.5295939886838172,30.468750000000053,17.49786871270246,17.44790678495626,23.95832839247816,0,0.0,0.0,31.359999999999996,18.007336113216972,Low
2024,KENTUCKY,75.0,WHEAT,66.1,19.6,224.0,Moderate,1.7579046720150977,0.0,3.9000000000000057,-17.49786871270246,44.8,2.3094010767585096,0.0,1.9801980198019855,0.0,0.9900990099009928,30.468750000000053,17.49786871270246,17.44790678495626,23.95832839247816,0,0.0,0.0,31.359999999999996,16.99153812170384,Low
2024,KENTUCKY,78.0,WHEAT,66.1,19.6,224.0,Moderate,5.828220858895702,4.0000000000000036,3.9000000000000057,-17.49786871270246,44.8,1.73205080756888,0.0,1.4851485148514874,0.0,0.7425742574257437,30.468750000000053,17.49786871270246,17.44790678495626,23.95832839247816,0,0.0,0.0,31.359999999999996,16.892528220713743,Low
2024,KENTUCKY,77.0,WHEAT,66.1,19.6,224.0,Moderate,4.471448796602167,-1.2820512820512775,3.9000000000000057,-17.49786871270246,44.8,1.5275252316519756,1.2820512820512775,1.3097778767646735,1.3354700854700807,1.3226239811173772,30.468750000000053,17.49786871270246,17.44790678495626,23.95832839247816,0,0.0,0.0,31.359999999999996,17.124548110190396,Low
2024,KENTUCKY,83.0,WHEAT,66.1,19.6,224.0,Moderate,12.612081170363377,7.792207792207795,3.9000000000000057,-17.49786871270246,44.8,3.214550253664377,0.0,2.756318991500061,0.0,1.3781594957500305,30.468750000000053,17.49786871270246,17.44790678495626,23.95832839247816,0,0.0,0.0,31.359999999999996,17.146762316043457,Low
2024,KENTUCKY,83.0,WHEAT,66.1,19.6,224.0,Moderate,12.612081170363377,0.0,3.9000000000000057,-17.49786871270246,44.8,3.464101615137837,0.0,2.9702970297030404,0.0,1.4851485148515202,30.468750000000053,17.49786871270246,17.44790678495626,23.95832839247816,0,0.0,0.0,31.359999999999996,17.189557923684053,Low
2025,KENTUCKY,81.0,WHEAT,70.2,21.3,117.0,Low,9.898537045776305,-2.409638554216864,0.2000000000000028,-10.34207161125319,23.4,1.1547005383795723,2.409638554216864,0.990099009901265,2.510040160642567,1.750069585271916,1.5625000000000222,10.34207161125319,10.287776250998391,5.925138125499206,0,0.0,0.0,16.38,7.391569271758528,Low
2025,KENTUCKY,81.0,WHEAT,70.2,21.3,117.0,Low,9.898537045776305,0.0,0.2000000000000028,-10.34207161125319,23.4,1.1547005383795406,0.0,0.9900990099012378,0.0,0.4950495049506189,1.5625000000000222,10.34207161125319,10.287776250998391,5.925138125499206,0,0.0,0.0,16.38,6.889561239630009,Low
2025,KENTUCKY,82.0,WHEAT,70.2,21.3,117.0,Low,11.25530910806984,1.2345679012345734,0.2000000000000028,-10.34207161125319,23.4,0.5773502691901689,0.0,0.4950495049509606,0.0,0.2475247524754803,1.5625000000000222,10.34207161125319,10.287776250998391,5.925138125499206,0,0.0,0.0,16.38,6.790551338639954,Low
2025,KENTUCKY,83.0,WHEAT,70.2,21.3,117.0,Low,12.612081170363377,1.2195121951219523,0.2000000000000028,-10.34207161125319,23.4,1.0000000000003526,0.0,0.85745089483638,0.0,0.42872544741819,1.5625000000000222,10.34207161125319,10.287776250998391,5.925138125499206,0,0.0,0.0,16.38,6.863031616617038,Low
2025,KENTUCKY,84.0,WHEAT,70.2,21.3,117.0,Low,13.968853232656912,1.2048192771084263,0.2000000000000028,-10.34207161125319,23.4,1.000000000000413,0.0,0.8574508948364319,0.0,0.42872544741821594,1.5625000000000222,10.34207161125319,10.287776250998391,5.925138125499206,0,0.0,0.0,16.38,6.863031616617048,Low
2025,KENTUCKY,83.0,WHEAT,70.2,21.3,117.0,Low,12.612081170363377,-1.1904761904761862,0.2000000000000028,-10.34207161125319,23.4,0.5773502691903782,1.1904761904761862,0.4950495049511402,1.2400793650793607,0.8675644350152505,1.5625000000000222,10.34207161125319,10.287776250998391,5.925138125499206,0,0.0,0.0,16.38,7.038567211655861,Low
2010,MICHIGAN,156.0,CORN,70.4,34.0,236.0,Moderate,23.145095489853993,4.697986577181212,0.4000000000000057,38.933125933607386,47.2,,0.0,,0.0,,3.1250000000000453,38.933125933607386,38.89614484351691,21.010572421758475,0,0.0,0.0,33.04,,Very High
2010,MICHIGAN,156.0,CORN,70.4,34.0,236.0,Moderate,23.145095489853993,0.0,0.4000000000000057,38.933125933607386,47.2,0.0,0.0,0.0,0.0,0.0,3.1250000000000453,38.933125933607386,38.89614484351691,21.010572421758475,0,0.0,0.0,33.04,16.21517172652754,Low
2010,MICHIGAN,156.0,CORN,70.4,34.0,236.0,Moderate,23.145095489853993,0.0,0.4000000000000057,38.933125933607386,47.2,0.0,0.0,0.0,0.0,0.0,3.1250000000000453,38.933125933607386,38.89614484351691,21.010572421758475,0,0.0,0.0,33.04,16.21517172652754,Low
2010,MICHIGAN,154.0,CORN,70.4,34.0,236.0,Moderate,21.566312214343046,-1.2820512820512775,0.4000000000000057,38.933125933607386,47.2,1.1547005383792557,1.2820512820512775,0.9900990099009935,1.3354700854700807,1.1627845476855372,3.1250000000000453,38.933125933607386,38.89614484351691,21.010572421758475,0,0.0,0.0,33.04,16.680285545601755,Low
2010,MICHIGAN,18.5,CORN,70.4,34.0,236.0,Moderate,-85.39625470152372,-87.98701298701299,0.4000000000000057,38.933125933607386,47.2,78.81465599747295,87.98701298701299,67.57969731123083,91.65313852813854,79.6164179196847,3.1250000000000453,38.933125933607386,38.89614484351691,21.010572421758475,0,0.0,0.0,33.04,48.06173889440142,Moderate
2011,MICHIGAN,153.0,CORN,69.9,18.8,132.0,Low,20.77692057658757,727.027027027027,0.0999999999999943,-23.178153895534734,26.4,77.94389007484807,0.0,66.83305829168336,0.0,33.41652914584168,0.7812499999999557,23.178153895534734,23.13163185465514,11.956440927327549,0,0.0,0.0,18.479999999999997,22.49754393653494,Low
2011,MICHIGAN,142.0,CORN,69.9,18.8,132.0,Low,12.093612561277354,-7.189542483660127,0.0999999999999943,-23.178153895534734,26.4,74.68098820985165,7.189542483660127,64.03528016777986,7.489106753812633,35.76219346079625,0.7812499999999557,23.178153895534734,23.13163185465514,11.956440927327549,0,0.0,0.0,18.479999999999997,23.43580966251676,Low
2011,MICHIGAN,148.0,CORN,69.9,18.8,132.0,Low,16.8299623878102,4.225352112676051,0.0999999999999943,-23.178153895534734,26.4,5.507570547286102,0.0,4.722471294143294,0.0,2.361235647071647,0.7812499999999557,23.178153895534734,23.13163185465514,11.956440927327549,0,0.0,0.0,18.479999999999997,10.075426537026921,Low
2011,MICHIGAN,148.0,CORN,69.9,18.8,132.0,Low,16.8299623878102,0.0,0.0999999999999943,-23.178153895534734,26.4,3.4641016151377495,0.0,2.9702970297029654,0.0,1.4851485148514827,0.7812499999999557,23.178153895534734,23.13163185465514,11.956440927327549,0,0.0,0.0,18.479999999999997,9.724991684138857,Low
2011,MICHIGAN,148.0,CORN,69.9,18.8,132.0,Low,16.8299623878102,0.0,0.0999999999999943,-23.178153895534734,26.4,0.0,0.0,0.0,0.0,0.0,0.7812499999999557,23.178153895534734,23.13163185465514,11.956440927327549,0,0.0,0.0,18.479999999999997,9.130932278198262,Low
2011,MICHIGAN,18.0,CORN,69.9,18.8,132.0,Low,-85.79095052040147,-87.83783783783784,0.0999999999999943,-23.178153895534734,26.4,75.05553499465135,87.83783783783784,64.35643564356435,91.49774774774775,77.92709169565606,0.7812499999999557,23.178153895534734,23.13163185465514,11.956440927327549,0,0.0,0.0,18.479999999999997,40.301768956460684,Moderate
2012,MICHIGAN,172.7,CORN,70.4,20.5,132.0,Low,36.32793584037041,859.4444444444443,0.4000000000000057,-16.231497598854368,26.4,83.10854348380796,0.0,71.26149497871421,0.0,35.630747489357105,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,22.69216431239522,Low
2012,MICHIGAN,26.3,CORN,70.4,20.5,132.0,Low,-79.23899992703103,-84.77127967573827,0.4000000000000057,-16.231497598854368,26.4,87.01909752079328,84.77127967573827,74.61460303703211,88.30341632889404,81.45900968296309,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,41.023469189837606,Moderate
2012,MICHIGAN,126.9,CORN,70.4,20.5,132.0,Low,0.1737988311696948,382.5095057034221,0.4000000000000057,-16.231497598854368,26.4,74.88987470501824,0.0,64.21439007997964,0.0,32.10719503998982,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,21.282743332648305,Low
2012,MICHIGAN,15.0,CORN,70.4,20.5,132.0,Low,-88.15912543366788,-88.17966903073287,0.4000000000000057,-16.231497598854368,26.4,61.60311139328381,88.17966903073287,52.82164298885778,91.85382190701341,72.3377324479356,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,37.374958295826616,Moderate
2012,MICHIGAN,140.2,CORN,70.4,20.5,132.0,Low,10.672707613317488,834.6666666666666,0.4000000000000057,-16.231497598854368,26.4,68.7671675535159,0.0,58.9644693541047,0.0,29.48223467705235,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,20.232759187473317,Low
2012,MICHIGAN,18.4,CORN,70.4,20.5,132.0,Low,-85.47519386529927,-86.87589158345222,0.4000000000000057,-16.231497598854368,26.4,71.32302106145906,86.87589158345222,61.155988231560485,90.4957203994294,75.82585431549495,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,38.77020704285036,Moderate
2012,MICHIGAN,132.0,CORN,70.4,20.5,132.0,Low,4.199696183722609,617.3913043478261,0.4000000000000057,-16.231497598854368,26.4,68.07770070539493,0.0,58.373285388223564,0.0,29.186642694111782,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,20.11452239429709,Low
2012,MICHIGAN,114.0,CORN,70.4,20.5,132.0,Low,-10.009353295875927,-13.636363636363637,0.4000000000000057,-16.231497598854368,26.4,61.05778683618766,13.636363636363637,52.35405395939959,14.204545454545455,33.27929970697252,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,21.751585199441386,Low
2012,MICHIGAN,120.0,CORN,70.4,20.5,132.0,Low,-5.273003469343082,5.263157894736836,0.4000000000000057,-16.231497598854368,26.4,9.165151389911339,0.0,7.858667260587599,0.0,3.9293336302937996,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,10.011598768769897,Low
2012,MICHIGAN,118.0,CORN,70.4,20.5,132.0,Low,-6.8517867448540315,-1.6666666666666718,0.4000000000000057,-16.231497598854368,26.4,3.05505046330298,1.6666666666666718,2.619555753528514,1.7361111111111167,2.177833432319815,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,9.310998689580302,Low
2012,MICHIGAN,114.0,CORN,70.4,20.5,132.0,Low,-10.009353295875927,-3.3898305084745783,0.4000000000000057,-16.231497598854368,26.4,3.05505046330298,3.3898305084745783,2.619555753528514,3.531073446327686,3.0753145999280997,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,9.669991156623617,Low
2012,MICHIGAN,15.5,CORN,70.4,20.5,132.0,Low,-87.76442961479015,-86.40350877192982,0.4000000000000057,-16.231497598854368,26.4,58.05816049445588,86.40350877192982,49.78202166850782,90.00365497076024,69.89283831963402,3.1250000000000453,16.231497598854368,16.180768777682474,9.65288438884126,0,0.0,0.0,18.479999999999997,36.39700064450599,Moderate
2013,MICHIGAN,194.0,CORN,68.9,30.2,221.0,Moderate,53.14197772456202,1151.6129032258063,1.0999999999999943,23.405305976321852,44.2,89.40963781010036,0.0,76.66437394724016,0.0,38.33218697362008,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,29.407775513696492,Moderate
2013,MICHIGAN,25.0,CORN,68.9,30.2,221.0,Moderate,-80.26520905611314,-87.11340206185567,1.0999999999999943,23.405305976321852,44.2,100.42700500031518,87.11340206185567,86.1112253032275,90.74312714776633,88.42717622549691,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,49.44577121444722,Moderate
2013,MICHIGAN,25.0,CORN,68.9,30.2,221.0,Moderate,-80.26520905611314,0.0,1.0999999999999943,23.405305976321852,44.2,97.57219549304673,0.0,83.66336633663363,0.0,41.831683168316815,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,30.807573991575186,Moderate
2013,MICHIGAN,150.0,CORN,68.9,30.2,221.0,Moderate,18.408745663321145,500.0,1.0999999999999943,23.405305976321852,44.2,72.16878364870321,0.0,61.88118811881186,0.0,30.94059405940593,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,26.45113834801083,Moderate
2013,MICHIGAN,18.0,CORN,68.9,30.2,221.0,Moderate,-85.79095052040147,-88.0,1.0999999999999943,23.405305976321852,44.2,74.27202254774897,88.0,63.6846121948527,91.66666666666667,77.67563943075969,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,45.14515649655233,Moderate
2013,MICHIGAN,155.0,CORN,68.9,30.2,221.0,Moderate,22.35570385209852,761.1111111111111,1.0999999999999943,23.405305976321852,44.2,77.69384359994895,0.0,66.6186557180305,0.0,33.30932785901525,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,27.398631867854558,Moderate
2013,MICHIGAN,158.0,CORN,68.9,30.2,221.0,Moderate,24.723878765364944,1.935483870967736,1.0999999999999943,23.405305976321852,44.2,79.97708005005765,0.0,68.57641885529856,0.0,34.28820942764928,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,27.790184495308168,Moderate
2013,MICHIGAN,156.0,CORN,68.9,30.2,221.0,Moderate,23.145095489853993,-1.2658227848101222,1.0999999999999943,23.405305976321852,44.2,1.5275252316493948,1.2658227848101222,1.3097778767624604,1.3185654008438774,1.314171638803169,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,14.600569379769725,Low
2013,MICHIGAN,158.0,CORN,68.9,30.2,221.0,Moderate,24.723878765364944,1.2820512820512775,1.0999999999999943,23.405305976321852,44.2,1.1547005383758697,0.0,0.9900990098980902,0.0,0.4950495049490451,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,14.272920526228075,Low
2013,MICHIGAN,17.5,CORN,68.9,30.2,221.0,Moderate,-86.1856463392792,-88.92405063291139,1.0999999999999943,23.405305976321852,44.2,80.54657038012228,88.92405063291139,69.06472884841295,92.6292194092827,80.84697412884782,8.59374999999996,23.405305976321852,23.358921494989758,15.976335747494858,0,0.0,0.0,30.94,46.41369037578758,Moderate
2014,MICHIGAN,161.0,CORN,69.0,34.6,240.0,Moderate,27.09205367863137,819.9999999999999,1.0,41.38488697949458,48.0,81.99745931023305,0.0,70.3087948598442,0.0,35.1543974299221,7.812500000000003,41.38488697949458,41.349390635389625,24.580945317694813,0,0.0,0.0,33.599999999999994,31.51604256727728,Moderate
2014,MICHIGAN,161.0,CORN,69.0,34.6,240.0,Moderate,27.09205367863137,0.0,1.0,41.38488697949458,48.0,82.84976362871124,0.0,71.03960396039598,0.0,35.51980198019799,7.812500000000003,41.38488697949458,41.349390635389625,24.580945317694813,0,0.0,0.0,33.599999999999994,31.66220438738764,Moderate
2014,MICHIGAN,166.0,CORN,69.0,34.6,240.0,Moderate,31.039011867408732,3.105590062111796,1.0,41.38488697949458,48.0,2.8867513459466037,0.0,2.475247524751167,0.0,1.2376237623755835,7.812500000000003,41.38488697949458,41.349390635389625,24.580945317694813,0,0.0,0.0,33.599999999999994,17.949333100258677,Low
2014,MICHIGAN,167.0,CORN,69.0,34.6,240.0,Moderate,31.82840350516421,0.6024096385542244,1.0,41.38488697949458,48.0,3.2145502536629533,0.0,2.75631899149884,0.0,1.37815949574942,7.812500000000003,41.38488697949458,41.349390635389625,24.580945317694813,0,0.0,0.0,33.599999999999994,18.00554739360821,Low
2014,MICHIGAN,162.0,CORN,69.0,34.6,240.0,Moderate,27.88144531638684,-2.9940119760479056,1.0,41.38488697949458,48.0,2.645751311062937,2.9940119760479056,2.2686018291846413,3.118762475049902,2.6936821521172716,7.812500000000003,41.38488697949458,41.349390635389625,24.580945317694813,0,0.0,0.0,33.599999999999994,18.53175645615535,Low
2014,MICHIGAN,20.5,CORN,69.0,34.6,240.0,Moderate,-83.81747142601277,-87.34567901234568,1.0,41.38488697949458,48.0,83.17601817831863,87.34567901234568,71.31935121590118,90.98508230452676,81.15221676021397,7.812500000000003,41.38488697949458,41.349390635389625,24.580945317694813,0,0.0,0.0,33.599999999999994,49.91517029939403,Moderate
2015,MICHIGAN,162.0,CORN,71.3,20.9,142.0,Low,27.88144531638684,690.2439024390244,1.2999999999999972,-14.596990234929583,28.4,81.695063090332,0.0,70.04950495049499,0.0,35.024752475247496,10.15624999999998,14.596990234929583,14.545271583100678,12.350760791550329,0,0.0,0.0,19.88,23.679129227564097,Low
2015,MICHIGAN,165.0,CORN,71.3,20.9,142.0,Low,30.249620229653264,1.85185185185186,1.2999999999999972,-14.596990234929583,28.4,82.5747136436653,0.0,70.80376210459369,0.0,35.401881052296844,10.15624999999998,14.596990234929583,14.545271583100678,12.350760791550329,0,0.0,0.0,19.88,23.829980658383835,Low
2015,MICHIGAN,167.0,CORN,71.3,20.9,142.0,Low,31.82840350516421,1.21212121212122,1.2999999999999972,-14.596990234929583,28.4,2.516611478421967,0.0,2.15787076412766,0.0,1.07893538206383,10.15624999999998,14.596990234929583,14.545271583100678,12.350760791550329,0,0.0,0.0,19.88,10.10080239029063,Low
2015,MICHIGAN,167.0,CORN,71.3,20.9,142.0,Low,31.82840350516421,0.0,1.2999999999999972,-14.596990234929583,28.4,1.1547005383757358,0.0,0.9900990098979754,0.0,0.4950495049489877,10.15624999999998,14.596990234929583,14.545271583100678,12.350760791550329,0,0.0,0.0,19.88,9.867248039444693,Low
2015,MICHIGAN,164.0,CORN,71.3,20.9,142.0,Low,29.460228591897785,-1.7964071856287456,1.2999999999999972,-14.596990234929583,28.4,1.7320508075665308,1.7964071856287456,1.485148514849473,1.8712574850299435,1.6782029999397081,10.15624999999998,14.596990234929583,14.545271583100678,12.350760791550329,0,0.0,0.0,19.88,10.340509437440982,Low
2015,MICHIGAN,19.0,CORN,71.3,20.9,142.0,Low,-85.001558882646,-88.41463414634147,1.2999999999999972,-14.596990234929583,28.4,84.59511412211302,88.41463414634147,72.53615630276592,92.09857723577237,82.31736676926914,10.15624999999998,14.596990234929583,14.545271583100678,12.350760791550329,0,0.0,0.0,19.88,42.596174945172756,Moderate
2016,MICHIGAN,157.0,CORN,66.6,21.0,167.0,Low,23.934487127609465,726.3157894736843,3.4000000000000057,-14.18836339394838,33.4,81.77000264970843,0.0,70.11376194274094,0.0,35.05688097137047,26.562500000000053,14.18836339394838,14.136397284455223,20.34944864222764,0,0.0,0.0,23.38,27.14158698121648,Moderate
2016,MICHIGAN,152.0,CORN,66.6,21.0,167.0,Low,19.987528938832096,-3.1847133757961776,3.4000000000000057,-14.18836339394838,33.4,78.27089710315913,3.1847133757961776,67.11345076072637,3.317409766454352,35.215430263590356,26.562500000000053,14.18836339394838,14.136397284455223,20.34944864222764,0,0.0,0.0,23.38,27.205006698104434,Moderate
2016,MICHIGAN,155.0,CORN,66.6,21.0,167.0,Low,22.35570385209852,1.9736842105263053,3.4000000000000057,-14.18836339394838,33.4,2.516611478421961,0.0,2.157870764127655,0.0,1.0789353820638274,26.562500000000053,14.18836339394838,14.136397284455223,20.34944864222764,0,0.0,0.0,23.38,13.550408745493822,Low
2016,MICHIGAN,155.0,CORN,66.6,21.0,167.0,Low,22.35570385209852,0.0,3.4000000000000057,-14.18836339394838,33.4,1.7320508075665153,0.0,1.4851485148494596,0.0,0.7425742574247298,26.562500000000053,14.18836339394838,14.136397284455223,20.34944864222764,0,0.0,0.0,23.38,13.415864295638183,Low
2016,MICHIGAN,157.0,CORN,66.6,21.0,167.0,Low,23.934487127609465,1.2903225806451646,3.4000000000000057,-14.18836339394838,33.4,1.1547005383757127,0.0,0.9900990098979556,0.0,0.4950495049489778,26.562500000000053,14.18836339394838,14.136397284455223,20.34944864222764,0,0.0,0.0,23.38,13.316854394647882,Low
2016,MICHIGAN,19.5,CORN,66.6,21.0,167.0,Low,-84.60686306376826,-87.57961783439491,3.4000000000000057,-14.18836339394838,33.4,78.81465599747291,87.57961783439491,67.57969731123079,91.2287685774947,79.40423294436275,26.562500000000053,14.18836339394838,14.136397284455223,20.34944864222764,0,0.0,0.0,23.38,44.880527770413394,Moderate
2017,MICHIGAN,140.1,CORN,70.1,17.5,235.0,Moderate,10.593768449541948,618.4615384615383,0.0999999999999943,-28.49030282829031,47.0,74.9846873257022,0.0,64.29568724642685,0.0,32.147843623213426,0.7812499999999557,28.49030282829031,28.446997737046008,14.614123868522983,0,0.0,0.0,32.9,27.11337460984226,Moderate
2017,MICHIGAN,22.1,CORN,70.1,17.5,235.0,Moderate,-82.55444480560402,-84.22555317630264,0.0999999999999943,-28.49030282829031,47.0,68.89015411024513,84.22555317630264,59.069924287224985,87.73495122531526,73.40243775627012,0.7812499999999557,28.49030282829031,28.446997737046008,14.614123868522983,0,0.0,0.0,32.9,43.61521226306494,Moderate
2017,MICHIGAN,158.4,CORN,70.1,17.5,235.0,Moderate,25.03963542046714,616.7420814479638,0.0999999999999943,-28.49030282829031,47.0,73.97812739812576,0.0,63.43261153582029,0.0,31.716305767910146,0.7812499999999557,28.49030282829031,28.446997737046008,14.614123868522983,0,0.0,0.0,32.9,26.94075946772095,Moderate
2017,MICHIGAN,18.5,CORN,70.1,17.5,235.0,Moderate,-85.39625470152372,-88.32070707070707,0.0999999999999943,-28.49030282829031,47.0,79.75238763405974,88.32070707070707,68.38375614213827,92.00073653198655,80.19224633706241,0.7812499999999557,28.49030282829031,28.446997737046008,14.614123868522983,0,0.0,0.0,32.9,46.33113569538186,Moderate
