year,state_name,Value,commodity,avg_temp_f,total_precip_inches,drought_severity_index,drought_category,yield_anomaly,yield_yoy_change,temp_stress,precip_anomaly,drought_risk_score
2021,MINNESOTA,186.0,CORN,64.6,27.5,250.0,Moderate,31.45263405871786,12.04819277108433,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,178.0,CORN,64.6,27.5,250.0,Moderate,25.798757325009568,-4.3010752688172005,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,174.0,CORN,64.6,27.5,250.0,Moderate,22.971818958155417,-2.2471910112359605,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,19.0,CORN,64.6,27.5,250.0,Moderate,-86.5720427574428,-89.08045977011494,5.400000000000006,19.33406584236221,50.0
2022,MINNESOTA,203.8,CORN,59.6,16.6,156.0,Low,44.03250979121883,972.6315789473684,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,25.3,CORN,59.6,16.6,156.0,Low,-82.11961482964752,-87.58586849852796,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,191.3,CORN,59.6,16.6,156.0,Low,35.19832739479962,656.1264822134387,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,20.1,CORN,59.6,16.6,156.0,Low,-85.79463470655791,-89.4929430214323,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,189.3,CORN,59.6,16.6,156.0,Low,33.784858211372544,841.7910447761194,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,20.0,CORN,59.6,16.6,156.0,Low,-85.86530816572926,-89.43475964078182,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,195.0,CORN,59.6,16.6,156.0,Low,37.81324538413969,875.0,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,193.0,CORN,59.6,16.6,156.0,Low,36.39977620071262,-1.025641025641022,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,191.0,CORN,59.6,16.6,156.0,Low,34.98630701728555,-1.0362694300518172,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,190.0,CORN,59.6,16.6,156.0,Low,34.279572425572006,-0.5235602094240788,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,190.0,CORN,59.6,16.6,156.0,Low,34.279572425572006,0.0,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,21.5,CORN,59.6,16.6,156.0,Low,-84.80520627815896,-88.68421052631578,10.399999999999999,-27.965618436974076,31.2
2023,MINNESOTA,185.0,CORN,59.4,26.0,101.0,Low,30.74589946700432,760.4651162790697,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,183.0,CORN,59.4,26.0,101.0,Low,29.33243028357725,-1.0810810810810811,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,181.0,CORN,59.4,26.0,101.0,Low,27.91896110015018,-1.0928961748633892,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,179.0,CORN,59.4,26.0,101.0,Low,26.505491916723106,-1.104972375690605,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,180.0,CORN,59.4,26.0,101.0,Low,27.212226508436643,0.5586592178770999,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,18.5,CORN,59.4,26.0,101.0,Low,-86.92541005329957,-89.72222222222223,10.600000000000001,12.824934978233363,20.200000000000003
2024,MINNESOTA,174.0,CORN,58.6,23.2,118.0,Low,22.971818958155417,840.5405405405405,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,185.0,CORN,58.6,23.2,118.0,Low,30.74589946700432,6.321839080459779,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,183.0,CORN,58.6,23.2,118.0,Low,29.33243028357725,-1.0810810810810811,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,183.0,CORN,58.6,23.2,118.0,Low,29.33243028357725,0.0,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,183.0,CORN,58.6,23.2,118.0,Low,29.33243028357725,0.0,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,21.0,CORN,58.6,23.2,118.0,Low,-85.15857357401573,-88.52459016393442,11.399999999999999,0.6745573651928444,23.599999999999998
2025,MINNESOTA,199.0,CORN,63.9,24.4,115.0,Low,40.64018375099384,847.6190476190476,6.100000000000001,5.881862056495919,23.0
2025,MINNESOTA,202.0,CORN,63.9,24.4,115.0,Low,42.76038752613445,1.5075376884422065,6.100000000000001,5.881862056495919,23.0
2025,MINNESOTA,199.0,CORN,63.9,24.4,115.0,Low,40.64018375099384,-1.4851485148514865,6.100000000000001,5.881862056495919,23.0
2010,MINNESOTA,45.0,SOYBEANS,61.9,26.5,232.0,Moderate,-3.438030560271657,,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,44.0,SOYBEANS,61.9,26.5,232.0,Moderate,-5.583852103376731,-2.2222222222222254,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,44.0,SOYBEANS,61.9,26.5,232.0,Moderate,-5.583852103376731,0.0,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,45.0,SOYBEANS,61.9,26.5,232.0,Moderate,-3.438030560271657,2.2727272727272707,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,46.0,SOYBEANS,61.9,26.5,232.0,Moderate,-1.2922090171665828,2.2222222222222143,8.100000000000001,14.994645266276313,46.400000000000006
2011,MINNESOTA,39.0,SOYBEANS,63.9,18.0,215.0,Moderate,-16.312959818902105,-15.217391304347828,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,40.0,SOYBEANS,63.9,18.0,215.0,Moderate,-14.167138275797027,2.564102564102555,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,40.0,SOYBEANS,63.9,18.0,215.0,Moderate,-14.167138275797027,0.0,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,41.0,SOYBEANS,63.9,18.0,215.0,Moderate,-12.021316732691954,2.499999999999991,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,41.0,SOYBEANS,63.9,18.0,215.0,Moderate,-12.021316732691954,0.0,6.100000000000001,-21.890429630453827,43.0
2012,MINNESOTA,48.1,SOYBEANS,65.1,34.0,130.0,Low,3.214016223354076,17.3170731707317,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,41.9,SOYBEANS,65.1,34.0,130.0,Low,-10.09007734389739,-12.889812889812891,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,42.1,SOYBEANS,65.1,34.0,130.0,Low,-9.66091303527637,0.4773269689737569,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,43.5,SOYBEANS,65.1,34.0,130.0,Low,-6.656762874929269,3.325415676959609,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,38.0,SOYBEANS,65.1,34.0,130.0,Low,-18.458781362007176,-12.643678160919535,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,43.0,SOYBEANS,65.1,34.0,130.0,Low,-7.729673646481807,13.157894736842103,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,43.0,SOYBEANS,65.1,34.0,130.0,Low,-7.729673646481807,0.0,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,38.0,SOYBEANS,65.1,34.0,130.0,Low,-18.458781362007176,-11.627906976744185,4.900000000000006,47.540299586920554,26.0
2013,MINNESOTA,49.0,SOYBEANS,57.9,20.0,163.0,Low,5.14525561214864,28.947368421052634,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,49.0,SOYBEANS,57.9,20.0,163.0,Low,5.14525561214864,0.0,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,34.0,SOYBEANS,57.9,20.0,163.0,Low,-27.04206753442747,-30.612244897959183,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,42.0,SOYBEANS,57.9,20.0,163.0,Low,-9.87549518958688,23.529411764705888,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,41.0,SOYBEANS,57.9,20.0,163.0,Low,-12.021316732691954,-2.3809523809523836,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,39.0,SOYBEANS,57.9,20.0,163.0,Low,-16.312959818902105,-4.878048780487809,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,39.0,SOYBEANS,57.9,20.0,163.0,Low,-16.312959818902105,0.0,12.100000000000001,-13.211588478282026,32.6
2014,MINNESOTA,41.5,SOYBEANS,62.6,23.3,157.0,Low,-10.948405961139416,6.41025641025641,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,42.0,SOYBEANS,62.6,23.3,157.0,Low,-9.87549518958688,1.2048192771084265,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,42.0,SOYBEANS,62.6,23.3,157.0,Low,-9.87549518958688,0.0,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,42.0,SOYBEANS,62.6,23.3,157.0,Low,-9.87549518958688,0.0,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,42.0,SOYBEANS,62.6,23.3,157.0,Low,-9.87549518958688,0.0,7.399999999999999,1.1084994228014404,31.4
2015,MINNESOTA,50.0,SOYBEANS,63.0,27.4,116.0,Low,7.291077155253714,19.047619047619047,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,48.0,SOYBEANS,63.0,27.4,116.0,Low,2.999434069043566,-4.0000000000000036,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,50.0,SOYBEANS,63.0,27.4,116.0,Low,7.291077155253714,4.166666666666674,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,48.0,SOYBEANS,63.0,27.4,116.0,Low,2.999434069043566,-4.0000000000000036,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,47.0,SOYBEANS,63.0,27.4,116.0,Low,0.8536125259384915,-2.083333333333337,7.0,18.900123784753614,23.200000000000003
2016,MINNESOTA,52.0,SOYBEANS,64.8,22.6,186.0,Low,11.582720241463864,10.63829787234043,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,47.0,SOYBEANS,64.8,22.6,186.0,Low,0.8536125259384915,-9.615384615384615,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,52.0,SOYBEANS,64.8,22.6,186.0,Low,11.582720241463864,10.63829787234043,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,49.0,SOYBEANS,64.8,22.6,186.0,Low,5.14525561214864,-5.769230769230771,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,49.0,SOYBEANS,64.8,22.6,186.0,Low,5.14525561214864,0.0,5.200000000000003,-1.9290949804586857,37.2
2017,MINNESOTA,46.4,SOYBEANS,66.1,20.9,105.0,Low,-0.4338803999245562,-5.3061224489796,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,46.2,SOYBEANS,66.1,20.9,105.0,Low,-0.8630447085455619,-0.4310344827586077,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,46.8,SOYBEANS,66.1,20.9,105.0,Low,0.42444821731747046,1.298701298701288,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,47.5,SOYBEANS,66.1,20.9,105.0,Low,1.9265232974910285,1.4957264957265126,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,49.0,SOYBEANS,66.1,20.9,105.0,Low,5.14525561214864,3.157894736842115,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,46.0,SOYBEANS,66.1,20.9,105.0,Low,-1.2922090171665828,-6.122448979591832,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,46.0,SOYBEANS,66.1,20.9,105.0,Low,-1.2922090171665828,0.0,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,47.0,SOYBEANS,66.1,20.9,105.0,Low,0.8536125259384915,2.1739130434782705,3.9000000000000057,-9.306109959804726,21.0
2018,MINNESOTA,57.0,SOYBEANS,62.9,23.6,250.0,Moderate,22.311827956989234,21.27659574468086,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,57.0,SOYBEANS,62.9,23.6,250.0,Moderate,22.311827956989234,0.0,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,49.0,SOYBEANS,62.9,23.6,250.0,Moderate,5.14525561214864,-14.035087719298245,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,49.0,SOYBEANS,62.9,23.6,250.0,Moderate,5.14525561214864,0.0,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,50.0,SOYBEANS,62.9,23.6,250.0,Moderate,7.291077155253714,2.0408163265306145,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,50.0,SOYBEANS,62.9,23.6,250.0,Moderate,7.291077155253714,0.0,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,50.0,SOYBEANS,62.9,23.6,250.0,Moderate,7.291077155253714,0.0,7.100000000000001,2.410325595627213,50.0
2019,MINNESOTA,44.0,SOYBEANS,62.7,16.2,241.0,Moderate,-5.583852103376731,-12.0,7.299999999999997,-29.701386667408446,48.199999999999996
2019,MINNESOTA,46.0,SOYBEANS,62.7,16.2,241.0,Moderate,-1.2922090171665828,4.545454545454541,7.299999999999997,-29.701386667408446,48.199999999999996
2019,MINNESOTA,45.0,SOYBEANS,62.7,16.2,241.0,Moderate,-3.438030560271657,-2.1739130434782594,7.299999999999997,-29.701386667408446,48.199999999999996
2019,MINNESOTA,44.0,SOYBEANS,62.7,16.2,241.0,Moderate,-5.583852103376731,-2.2222222222222254,7.299999999999997,-29.701386667408446,48.199999999999996
2019,MINNESOTA,45.0,SOYBEANS,62.7,16.2,241.0,Moderate,-3.438030560271657,2.2727272727272707,7.299999999999997,-29.701386667408446,48.199999999999996
2020,MINNESOTA,50.0,SOYBEANS,66.6,17.0,158.0,Low,7.291077155253714,11.111111111111116,3.4000000000000057,-26.229850206539723,31.6
2020,MINNESOTA,51.0,SOYBEANS,66.6,17.0,158.0,Low,9.436898698358789,2.0000000000000018,3.4000000000000057,-26.229850206539723,31.6
2020,MINNESOTA,51.0,SOYBEANS,66.6,17.0,158.0,Low,9.436898698358789,0.0,3.4000000000000057,-26.229850206539723,31.6
2020,MINNESOTA,52.0,SOYBEANS,66.6,17.0,158.0,Low,11.582720241463864,1.9607843137254832,3.4000000000000057,-26.229850206539723,31.6
2020,MINNESOTA,52.0,SOYBEANS,66.6,17.0,158.0,Low,11.582720241463864,0.0,3.4000000000000057,-26.229850206539723,31.6
2021,MINNESOTA,47.0,SOYBEANS,64.6,27.5,250.0,Moderate,0.8536125259384915,-9.615384615384615,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,43.0,SOYBEANS,64.6,27.5,250.0,Moderate,-7.729673646481807,-8.510638297872342,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,49.0,SOYBEANS,64.6,27.5,250.0,Moderate,5.14525561214864,13.953488372093027,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,49.0,SOYBEANS,64.6,27.5,250.0,Moderate,5.14525561214864,0.0,5.400000000000006,19.33406584236221,50.0
2021,MINNESOTA,47.0,SOYBEANS,64.6,27.5,250.0,Moderate,0.8536125259384915,-4.081632653061229,5.400000000000006,19.33406584236221,50.0
2022,MINNESOTA,47.2,SOYBEANS,59.6,16.6,156.0,Low,1.2827768345595123,0.42553191489362874,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,49.2,SOYBEANS,59.6,16.6,156.0,Low,5.574419920769661,4.237288135593209,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,48.4,SOYBEANS,59.6,16.6,156.0,Low,3.857762686285592,-1.6260162601626105,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,50.0,SOYBEANS,59.6,16.6,156.0,Low,7.291077155253714,3.3057851239669533,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,50.0,SOYBEANS,59.6,16.6,156.0,Low,7.291077155253714,0.0,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,50.0,SOYBEANS,59.6,16.6,156.0,Low,7.291077155253714,0.0,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,50.0,SOYBEANS,59.6,16.6,156.0,Low,7.291077155253714,0.0,10.399999999999999,-27.965618436974076,31.2
2022,MINNESOTA,50.0,SOYBEANS,59.6,16.6,156.0,Low,7.291077155253714,0.0,10.399999999999999,-27.965618436974076,31.2
2023,MINNESOTA,48.0,SOYBEANS,59.4,26.0,101.0,Low,2.999434069043566,-4.0000000000000036,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,49.0,SOYBEANS,59.4,26.0,101.0,Low,5.14525561214864,2.083333333333326,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,48.0,SOYBEANS,59.4,26.0,101.0,Low,2.999434069043566,-2.0408163265306145,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,48.0,SOYBEANS,59.4,26.0,101.0,Low,2.999434069043566,0.0,10.600000000000001,12.824934978233363,20.200000000000003
2023,MINNESOTA,48.0,SOYBEANS,59.4,26.0,101.0,Low,2.999434069043566,0.0,10.600000000000001,12.824934978233363,20.200000000000003
2024,MINNESOTA,45.0,SOYBEANS,58.6,23.2,118.0,Low,-3.438030560271657,-6.25,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,49.0,SOYBEANS,58.6,23.2,118.0,Low,5.14525561214864,8.888888888888879,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,46.0,SOYBEANS,58.6,23.2,118.0,Low,-1.2922090171665828,-6.122448979591832,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,48.0,SOYBEANS,58.6,23.2,118.0,Low,2.999434069043566,4.347826086956519,11.399999999999999,0.6745573651928444,23.599999999999998
2024,MINNESOTA,49.0,SOYBEANS,58.6,23.2,118.0,Low,5.14525561214864,2.083333333333326,11.399999999999999,0.6745573651928444,23.599999999999998
2025,MINNESOTA,53.0,SOYBEANS,63.9,24.4,115.0,Low,13.728541784568938,8.163265306122458,6.100000000000001,5.881862056495919,23.0
2025,MINNESOTA,53.0,SOYBEANS,63.9,24.4,115.0,Low,13.728541784568938,0.0,6.100000000000001,5.881862056495919,23.0
2025,MINNESOTA,53.0,SOYBEANS,63.9,24.4,115.0,Low,13.728541784568938,0.0,6.100000000000001,5.881862056495919,23.0
2010,MINNESOTA,54.7,WHEAT,61.9,26.5,232.0,Moderate,-5.610702021151186,,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,55.0,WHEAT,61.9,26.5,232.0,Moderate,-5.093027626386024,0.5484460694698212,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,55.0,WHEAT,61.9,26.5,232.0,Moderate,-5.093027626386024,0.0,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,57.0,WHEAT,61.9,26.5,232.0,Moderate,-1.641864994618243,3.6363636363636376,8.100000000000001,14.994645266276313,46.400000000000006
2010,MINNESOTA,47.0,WHEAT,61.9,26.5,232.0,Moderate,-18.897678153457147,-17.543859649122805,8.100000000000001,14.994645266276313,46.400000000000006
2011,MINNESOTA,46.1,WHEAT,63.9,18.0,215.0,Moderate,-20.450701337752648,-1.9148936170212738,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,46.0,WHEAT,63.9,18.0,215.0,Moderate,-20.623259469341036,-0.2169197396963196,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,51.0,WHEAT,63.9,18.0,215.0,Moderate,-11.995352889921586,10.869565217391308,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,52.0,WHEAT,63.9,18.0,215.0,Moderate,-10.269771574037694,1.9607843137254832,6.100000000000001,-21.890429630453827,43.0
2011,MINNESOTA,56.0,WHEAT,63.9,18.0,215.0,Moderate,-3.3674463105021335,7.692307692307687,6.100000000000001,-21.890429630453827,43.0
2012,MINNESOTA,53.4,WHEAT,65.1,34.0,130.0,Low,-7.853957731800251,-4.642857142857149,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,56.2,WHEAT,65.1,34.0,130.0,Low,-3.022330047325351,5.243445692883908,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,59.5,WHEAT,65.1,34.0,130.0,Low,2.6720882950914833,5.871886120996428,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,53.1,WHEAT,65.1,34.0,130.0,Low,-8.371632126565414,-10.756302521008399,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,56.5,WHEAT,65.1,34.0,130.0,Low,-2.5046556525601886,6.4030131826742,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,59.6,WHEAT,65.1,34.0,130.0,Low,2.8446464266798746,5.486725663716818,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,44.2,WHEAT,65.1,34.0,130.0,Low,-23.729305837932035,-25.838926174496645,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,57.0,WHEAT,65.1,34.0,130.0,Low,-1.641864994618243,28.959276018099533,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,57.0,WHEAT,65.1,34.0,130.0,Low,-1.641864994618243,0.0,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,53.0,WHEAT,65.1,34.0,130.0,Low,-8.544190258153805,-7.017543859649122,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,50.0,WHEAT,65.1,34.0,130.0,Low,-13.720934205805477,-5.660377358490565,4.900000000000006,47.540299586920554,26.0
2012,MINNESOTA,55.0,WHEAT,65.1,34.0,130.0,Low,-5.093027626386024,10.000000000000009,4.900000000000006,47.540299586920554,26.0
2013,MINNESOTA,70.0,WHEAT,57.9,20.0,163.0,Low,20.790692111872332,27.27272727272727,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,70.0,WHEAT,57.9,20.0,163.0,Low,20.790692111872332,0.0,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,61.0,WHEAT,57.9,20.0,163.0,Low,5.260460268917319,-12.857142857142856,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,56.7,WHEAT,57.9,20.0,163.0,Low,-2.159539389383405,-7.049180327868843,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,57.0,WHEAT,57.9,20.0,163.0,Low,-1.641864994618243,0.5291005291005346,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,53.0,WHEAT,57.9,20.0,163.0,Low,-8.544190258153805,-7.017543859649122,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,53.0,WHEAT,57.9,20.0,163.0,Low,-8.544190258153805,0.0,12.100000000000001,-13.211588478282026,32.6
2013,MINNESOTA,43.0,WHEAT,57.9,20.0,163.0,Low,-25.800003416992713,-18.867924528301884,12.100000000000001,-13.211588478282026,32.6
2014,MINNESOTA,54.8,WHEAT,62.6,23.3,157.0,Low,-5.438143889562807,27.441860465116275,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,55.0,WHEAT,62.6,23.3,157.0,Low,-5.093027626386024,0.36496350364965124,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,54.0,WHEAT,62.6,23.3,157.0,Low,-6.818608942269915,-1.8181818181818188,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,52.0,WHEAT,62.6,23.3,157.0,Low,-10.269771574037694,-3.703703703703709,7.399999999999999,1.1084994228014404,31.4
2014,MINNESOTA,49.0,WHEAT,62.6,23.3,157.0,Low,-15.446515521689367,-5.769230769230771,7.399999999999999,1.1084994228014404,31.4
2015,MINNESOTA,59.9,WHEAT,63.0,27.4,116.0,Low,3.362320821445037,22.244897959183675,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,63.8,WHEAT,63.0,27.4,116.0,Low,10.092087953392207,6.510851419031716,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,61.8,WHEAT,63.0,27.4,116.0,Low,6.640925321624426,-3.1347962382445194,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,60.0,WHEAT,63.0,27.4,116.0,Low,3.534878953033428,-2.9126213592232997,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,64.0,WHEAT,63.0,27.4,116.0,Low,10.43720421656899,6.666666666666665,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,62.0,WHEAT,63.0,27.4,116.0,Low,6.9860415848012085,-3.125,7.0,18.900123784753614,23.200000000000003
2015,MINNESOTA,58.0,WHEAT,63.0,27.4,116.0,Low,0.08371632126564726,-6.451612903225811,7.0,18.900123784753614,23.200000000000003
2016,MINNESOTA,59.0,WHEAT,64.8,22.6,186.0,Low,1.8092976371495377,1.724137931034475,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,59.0,WHEAT,64.8,22.6,186.0,Low,1.8092976371495377,0.0,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,60.0,WHEAT,64.8,22.6,186.0,Low,3.534878953033428,1.6949152542372836,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,63.0,WHEAT,64.8,22.6,186.0,Low,8.7116229006851,5.000000000000004,5.200000000000003,-1.9290949804586857,37.2
2016,MINNESOTA,61.0,WHEAT,64.8,22.6,186.0,Low,5.260460268917319,-3.1746031746031744,5.200000000000003,-1.9290949804586857,37.2
2017,MINNESOTA,54.0,WHEAT,66.1,20.9,105.0,Low,-6.818608942269915,-11.475409836065575,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,66.2,WHEAT,66.1,20.9,105.0,Low,14.233483111513554,22.59259259259261,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,75.3,WHEAT,66.1,20.9,105.0,Low,29.936273086056946,13.746223564954674,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,55.8,WHEAT,66.1,20.9,105.0,Low,-3.7125625736789165,-25.89641434262948,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,66.3,WHEAT,66.1,20.9,105.0,Low,14.406041243101933,18.817204301075275,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,75.1,WHEAT,66.1,20.9,105.0,Low,29.591156822880166,13.273001508295623,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,60.5,WHEAT,66.1,20.9,105.0,Low,4.397669610975374,-19.440745672436744,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,66.9,WHEAT,66.1,20.9,105.0,Low,15.441390032632283,10.57851239669423,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,67.0,WHEAT,66.1,20.9,105.0,Low,15.613948164220663,0.1494768310911665,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,61.0,WHEAT,66.1,20.9,105.0,Low,5.260460268917319,-8.955223880597018,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,61.0,WHEAT,66.1,20.9,105.0,Low,5.260460268917319,0.0,3.9000000000000057,-9.306109959804726,21.0
2017,MINNESOTA,45.0,WHEAT,66.1,20.9,105.0,Low,-22.34884078522493,-26.22950819672131,3.9000000000000057,-9.306109959804726,21.0
2018,MINNESOTA,50.0,WHEAT,62.9,23.6,250.0,Moderate,-13.720934205805477,11.111111111111116,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,50.0,WHEAT,62.9,23.6,250.0,Moderate,-13.720934205805477,0.0,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,59.0,WHEAT,62.9,23.6,250.0,Moderate,1.8092976371495377,17.999999999999993,7.100000000000001,2.410325595627213,50.0
2018,MINNESOTA,59.0,WHEAT,62.9,23.6,250.0,Moderate,1.8092976371495377,0.0,7.100000000000001,2.410325595627213,50.0
