year,state_name,Value,commodity
2022,MONTANA,42.3,SOYBEANS
2022,MONTANA,36.6,SOYBEANS
2022,MONTANA,51.0,SOYBEANS
2022,NEBRASKA,61.1,SOYBEANS
2022,NEBRASKA,39.7,SOYBEANS
2022,NEBRASKA,52.2,SOYBEANS
2022,NEBRASKA,49.0,SOYBEANS
2022,NEBRASKA,55.0,SOYBEANS
2022,NEBRASKA,50.0,SOYBEANS
2022,NEBRASKA,49.0,SOYBEANS
2022,NEBRASKA,52.0,SOYBEANS
2022,NEW HAMPSHIRE,46.1,SOYBEANS
2022,NEW JERSEY,45.3,SOYBEANS
2022,NEW JERSEY,29.6,SOYBEANS
2022,NEW JERSEY,37.5,SOYBEANS
2022,NEW JERSEY,28.0,SOYBEANS
2022,NEW JERSEY,36.0,SOYBEANS
2022,NEW JERSEY,30.0,SOYBEANS
2022,NEW JERSEY,30.0,SOYBEANS
2022,NEW JERSEY,30.0,SOYBEANS
2022,NEW YORK,53.8,SOYBEANS
2022,NEW YORK,48.1,SOYBEANS
2022,NEW YORK,56.1,SOYBEANS
2022,NEW YORK,45.0,SOYBEANS
2022,NEW YORK,51.0,SOYBEANS
2022,NEW YORK,51.0,SOYBEANS
2022,NEW YORK,50.0,SOYBEANS
2022,NEW YORK,50.0,SOYBEANS
2022,NORTH CAROLINA,28.6,SOYBEANS
2022,NORTH CAROLINA,38.7,SOYBEANS
2022,NORTH CAROLINA,40.8,SOYBEANS
2022,NORTH CAROLINA,38.5,SOYBEANS
2022,NORTH CAROLINA,37.0,SOYBEANS
2022,NORTH CAROLINA,38.0,SOYBEANS
2022,NORTH CAROLINA,37.0,SOYBEANS
2022,NORTH CAROLINA,38.0,SOYBEANS
2022,NORTH DAKOTA,36.0,SOYBEANS
2022,NORTH DAKOTA,34.5,SOYBEANS
2022,NORTH DAKOTA,36.8,SOYBEANS
2022,NORTH DAKOTA,35.0,SOYBEANS
2022,NORTH DAKOTA,35.0,SOYBEANS
2022,NORTH DAKOTA,36.0,SOYBEANS
2022,NORTH DAKOTA,35.0,SOYBEANS
2022,NORTH DAKOTA,34.0,SOYBEANS
2022,OHIO,50.9,SOYBEANS
2022,OHIO,53.8,SOYBEANS
2022,OHIO,57.8,SOYBEANS
2022,OHIO,55.5,SOYBEANS
2022,OHIO,57.0,SOYBEANS
2022,OHIO,55.0,SOYBEANS
2022,OHIO,55.0,SOYBEANS
2022,OHIO,56.0,SOYBEANS
2022,OKLAHOMA,19.0,SOYBEANS
2022,OKLAHOMA,13.9,SOYBEANS
2022,OKLAHOMA,18.1,SOYBEANS
2022,OKLAHOMA,17.0,SOYBEANS
2022,OKLAHOMA,19.0,SOYBEANS
2022,OKLAHOMA,17.0,SOYBEANS
2022,OKLAHOMA,16.0,SOYBEANS
2022,OKLAHOMA,16.0,SOYBEANS
2022,PENNSYLVANIA,45.8,SOYBEANS
2022,PENNSYLVANIA,43.1,SOYBEANS
2022,PENNSYLVANIA,60.2,SOYBEANS
2022,PENNSYLVANIA,43.0,SOYBEANS
2022,PENNSYLVANIA,50.0,SOYBEANS
2022,PENNSYLVANIA,44.0,SOYBEANS
2022,PENNSYLVANIA,46.0,SOYBEANS
2022,PENNSYLVANIA,43.0,SOYBEANS
2022,SOUTH CAROLINA,38.6,SOYBEANS
2022,SOUTH CAROLINA,35.8,SOYBEANS
2022,SOUTH CAROLINA,41.0,SOYBEANS
2022,SOUTH CAROLINA,37.0,SOYBEANS
2022,SOUTH CAROLINA,35.0,SOYBEANS
2022,SOUTH CAROLINA,39.0,SOYBEANS
2022,SOUTH CAROLINA,38.0,SOYBEANS
2022,SOUTH CAROLINA,36.0,SOYBEANS
2022,SOUTH DAKOTA,58.0,SOYBEANS
2022,SOUTH DAKOTA,36.7,SOYBEANS
2022,SOUTH DAKOTA,40.0,SOYBEANS
2022,SOUTH DAKOTA,38.0,SOYBEANS
2022,SOUTH DAKOTA,43.0,SOYBEANS
2022,SOUTH DAKOTA,39.0,SOYBEANS
2022,SOUTH DAKOTA,40.0,SOYBEANS
2022,SOUTH DAKOTA,41.0,SOYBEANS
2022,TENNESSEE,46.2,SOYBEANS
2022,TENNESSEE,44.6,SOYBEANS
2022,TENNESSEE,48.8,SOYBEANS
2022,TENNESSEE,48.0,SOYBEANS
2022,TENNESSEE,44.0,SOYBEANS
2022,TENNESSEE,46.0,SOYBEANS
2022,TENNESSEE,46.0,SOYBEANS
2022,TENNESSEE,46.0,SOYBEANS
2022,TEXAS,25.0,SOYBEANS
2022,TEXAS,19.4,SOYBEANS
2022,TEXAS,23.5,SOYBEANS
2022,TEXAS,20.0,SOYBEANS
2022,TEXAS,30.0,SOYBEANS
2022,TEXAS,31.0,SOYBEANS
2022,TEXAS,33.0,SOYBEANS
2022,TEXAS,28.0,SOYBEANS
2022,VERMONT,34.2,SOYBEANS
2022,VIRGINIA,31.4,SOYBEANS
2022,VIRGINIA,39.5,SOYBEANS
2022,VIRGINIA,38.1,SOYBEANS
2022,VIRGINIA,41.0,SOYBEANS
2022,VIRGINIA,47.0,SOYBEANS
2022,VIRGINIA,43.0,SOYBEANS
2022,VIRGINIA,42.0,SOYBEANS
2022,VIRGINIA,44.0,SOYBEANS
2022,WASHINGTON,42.0,SOYBEANS
2022,WISCONSIN,57.2,SOYBEANS
2022,WISCONSIN,50.9,SOYBEANS
2022,WISCONSIN,50.5,SOYBEANS
2022,WISCONSIN,54.0,SOYBEANS
2022,WISCONSIN,52.0,SOYBEANS
2022,WISCONSIN,54.0,SOYBEANS
2022,WISCONSIN,54.0,SOYBEANS
2022,WISCONSIN,53.0,SOYBEANS
2022,WYOMING,36.6,SOYBEANS
2022,WYOMING,44.3,SOYBEANS
2023,ALABAMA,43.0,SOYBEANS
2023,ALABAMA,42.0,SOYBEANS
2023,ALABAMA,44.0,SOYBEANS
2023,ALABAMA,41.0,SOYBEANS
2023,ALABAMA,43.0,SOYBEANS
2023,ARKANSAS,54.0,SOYBEANS
2023,ARKANSAS,53.0,SOYBEANS
2023,ARKANSAS,53.0,SOYBEANS
2023,ARKANSAS,53.0,SOYBEANS
2023,ARKANSAS,53.0,SOYBEANS
2023,DELAWARE,46.0,SOYBEANS
2023,DELAWARE,50.0,SOYBEANS
2023,DELAWARE,48.0,SOYBEANS
2023,DELAWARE,46.0,SOYBEANS
2023,DELAWARE,45.0,SOYBEANS
2023,DELAWARE,49.3,SOYBEANS
2023,DELAWARE,44.0,SOYBEANS
2023,GEORGIA,43.0,SOYBEANS
2023,GEORGIA,42.0,SOYBEANS
2023,GEORGIA,41.0,SOYBEANS
2023,GEORGIA,40.0,SOYBEANS
2023,GEORGIA,42.0,SOYBEANS
2023,ILLINOIS,63.0,SOYBEANS
2023,ILLINOIS,62.0,SOYBEANS
2023,ILLINOIS,61.0,SOYBEANS
2023,ILLINOIS,61.0,SOYBEANS
2023,ILLINOIS,61.0,SOYBEANS
2023,INDIANA,61.0,SOYBEANS
2023,INDIANA,60.0,SOYBEANS
2023,INDIANA,61.0,SOYBEANS
2023,INDIANA,61.0,SOYBEANS
2023,INDIANA,60.0,SOYBEANS
2023,IOWA,58.0,SOYBEANS
2023,IOWA,58.0,SOYBEANS
2023,IOWA,58.0,SOYBEANS
2023,IOWA,58.0,SOYBEANS
2023,IOWA,58.0,SOYBEANS
2023,KANSAS,26.0,SOYBEANS
2023,KANSAS,35.0,SOYBEANS
2023,KANSAS,26.0,SOYBEANS
2023,KANSAS,26.0,SOYBEANS
2023,KANSAS,29.0,SOYBEANS
2023,KENTUCKY,55.0,SOYBEANS
2023,KENTUCKY,55.0,SOYBEANS
2023,KENTUCKY,55.0,SOYBEANS
2023,KENTUCKY,54.0,SOYBEANS
2023,KENTUCKY,56.0,SOYBEANS
2023,LOUISIANA,40.0,SOYBEANS
2023,LOUISIANA,49.0,SOYBEANS
2023,LOUISIANA,41.0,SOYBEANS
2023,LOUISIANA,41.0,SOYBEANS
2023,LOUISIANA,43.0,SOYBEANS
2023,MARYLAND,47.0,SOYBEANS
2023,MARYLAND,49.0,SOYBEANS
2023,MARYLAND,47.0,SOYBEANS
2023,MARYLAND,46.0,SOYBEANS
2023,MARYLAND,48.0,SOYBEANS
2023,MICHIGAN,46.0,SOYBEANS
2023,MICHIGAN,46.0,SOYBEANS
2023,MICHIGAN,47.0,SOYBEANS
2023,MICHIGAN,46.0,SOYBEANS
2023,MICHIGAN,49.0,SOYBEANS
2023,MINNESOTA,48.0,SOYBEANS
2023,MINNESOTA,49.0,SOYBEANS
2023,MINNESOTA,48.0,SOYBEANS
2023,MINNESOTA,48.0,SOYBEANS
2023,MINNESOTA,48.0,SOYBEANS
2023,MISSISSIPPI,56.0,SOYBEANS
2023,MISSISSIPPI,56.0,SOYBEANS
2023,MISSISSIPPI,57.0,SOYBEANS
2023,MISSISSIPPI,57.0,SOYBEANS
2023,MISSISSIPPI,57.0,SOYBEANS
2023,MISSOURI,48.0,SOYBEANS
2023,MISSOURI,45.0,SOYBEANS
2023,MISSOURI,45.0,SOYBEANS
2023,MISSOURI,45.0,SOYBEANS
2023,MISSOURI,45.0,SOYBEANS
2023,NEBRASKA,51.5,SOYBEANS
2023,NEBRASKA,58.0,SOYBEANS
2023,NEBRASKA,51.0,SOYBEANS
2023,NEBRASKA,54.0,SOYBEANS
2023,NEBRASKA,55.0,SOYBEANS
2023,NEW JERSEY,43.0,SOYBEANS
2023,NEW JERSEY,45.0,SOYBEANS
2023,NEW JERSEY,45.0,SOYBEANS
2023,NEW JERSEY,42.0,SOYBEANS
2023,NEW JERSEY,42.0,SOYBEANS
2023,NEW YORK,51.0,SOYBEANS
2023,NEW YORK,52.0,SOYBEANS
2023,NEW YORK,52.0,SOYBEANS
2023,NEW YORK,52.0,SOYBEANS
2023,NEW YORK,53.0,SOYBEANS
2023,NORTH CAROLINA,38.5,SOYBEANS
2023,NORTH CAROLINA,40.0,SOYBEANS
2023,NORTH CAROLINA,39.0,SOYBEANS
2023,NORTH CAROLINA,39.0,SOYBEANS
2023,NORTH CAROLINA,39.0,SOYBEANS
2023,NORTH DAKOTA,35.5,SOYBEANS
2023,NORTH DAKOTA,33.0,SOYBEANS
2023,NORTH DAKOTA,34.0,SOYBEANS
2023,NORTH DAKOTA,33.0,SOYBEANS
2023,NORTH DAKOTA,33.0,SOYBEANS
2023,OHIO,58.0,SOYBEANS
2023,OHIO,57.0,SOYBEANS
2023,OHIO,58.0,SOYBEANS
2023,OHIO,57.0,SOYBEANS
2023,OHIO,58.0,SOYBEANS
2023,OKLAHOMA,26.0,SOYBEANS
2023,OKLAHOMA,31.0,SOYBEANS
2023,OKLAHOMA,20.0,SOYBEANS
2023,OKLAHOMA,20.0,SOYBEANS
2023,OKLAHOMA,25.0,SOYBEANS
2023,PENNSYLVANIA,47.0,SOYBEANS
2023,PENNSYLVANIA,49.0,SOYBEANS
2023,PENNSYLVANIA,47.0,SOYBEANS
2023,PENNSYLVANIA,45.0,SOYBEANS
2023,PENNSYLVANIA,49.0,SOYBEANS
2023,SOUTH CAROLINA,39.0,SOYBEANS
2023,SOUTH CAROLINA,38.0,SOYBEANS
2023,SOUTH CAROLINA,36.0,SOYBEANS
2023,SOUTH CAROLINA,36.0,SOYBEANS
2023,SOUTH CAROLINA,36.0,SOYBEANS
2023,SOUTH DAKOTA,44.0,SOYBEANS
2023,SOUTH DAKOTA,42.0,SOYBEANS
2023,SOUTH DAKOTA,44.0,SOYBEANS
2023,SOUTH DAKOTA,43.0,SOYBEANS
2023,SOUTH DAKOTA,43.0,SOYBEANS
2023,TENNESSEE,51.0,SOYBEANS
2023,TENNESSEE,49.0,SOYBEANS
2023,TENNESSEE,54.0,SOYBEANS
2023,TENNESSEE,50.0,SOYBEANS
2023,TENNESSEE,50.0,SOYBEANS
2023,TEXAS,25.0,SOYBEANS
2023,TEXAS,35.0,SOYBEANS
2023,TEXAS,30.0,SOYBEANS
2023,TEXAS,32.0,SOYBEANS
2023,TEXAS,38.0,SOYBEANS
2023,VIRGINIA,38.0,SOYBEANS
2023,VIRGINIA,40.0,SOYBEANS
2023,VIRGINIA,39.0,SOYBEANS
2023,VIRGINIA,37.0,SOYBEANS
2023,VIRGINIA,39.0,SOYBEANS
2023,WISCONSIN,51.0,SOYBEANS
2023,WISCONSIN,50.0,SOYBEANS
2023,WISCONSIN,49.0,SOYBEANS
2023,WISCONSIN,44.0,SOYBEANS
2023,WISCONSIN,46.0,SOYBEANS
2024,ALABAMA,31.0,SOYBEANS
2024,ALABAMA,37.0,SOYBEANS
2024,ALABAMA,28.0,SOYBEANS
2024,ALABAMA,31.0,SOYBEANS
2024,ALABAMA,33.0,SOYBEANS
2024,ARKANSAS,55.0,SOYBEANS
2024,ARKANSAS,57.0,SOYBEANS
2024,ARKANSAS,55.0,SOYBEANS
2024,ARKANSAS,55.0,SOYBEANS
2024,ARKANSAS,55.0,SOYBEANS
2024,DELAWARE,45.0,SOYBEANS
2024,DELAWARE,41.0,SOYBEANS
2024,DELAWARE,42.0,SOYBEANS
2024,DELAWARE,40.0,SOYBEANS
2024,DELAWARE,47.0,SOYBEANS
2024,DELAWARE,54.0,SOYBEANS
2024,DELAWARE,39.4,SOYBEANS
2024,GEORGIA,47.0,SOYBEANS
2024,GEORGIA,43.0,SOYBEANS
2024,GEORGIA,40.0,SOYBEANS
2024,GEORGIA,39.0,SOYBEANS
2024,GEORGIA,44.0,SOYBEANS
2024,ILLINOIS,64.0,SOYBEANS
2024,ILLINOIS,66.0,SOYBEANS
2024,ILLINOIS,65.0,SOYBEANS
2024,ILLINOIS,67.0,SOYBEANS
2024,ILLINOIS,65.0,SOYBEANS
2024,INDIANA,59.0,SOYBEANS
2024,INDIANA,62.0,SOYBEANS
2024,INDIANA,62.0,SOYBEANS
2024,INDIANA,60.0,SOYBEANS
2024,INDIANA,63.0,SOYBEANS
2024,IOWA,60.0,SOYBEANS
2024,IOWA,61.0,SOYBEANS
2024,IOWA,61.0,SOYBEANS
2024,IOWA,64.0,SOYBEANS
2024,IOWA,63.0,SOYBEANS
2024,KANSAS,35.0,SOYBEANS
2024,KANSAS,38.0,SOYBEANS
2024,KANSAS,38.0,SOYBEANS
2024,KANSAS,39.0,SOYBEANS
2024,KANSAS,39.0,SOYBEANS
2024,KENTUCKY,48.0,SOYBEANS
2024,KENTUCKY,55.0,SOYBEANS
2024,KENTUCKY,48.0,SOYBEANS
2024,KENTUCKY,51.0,SOYBEANS
2024,KENTUCKY,52.0,SOYBEANS
2024,LOUISIANA,52.0,SOYBEANS
2024,LOUISIANA,49.0,SOYBEANS
2024,LOUISIANA,52.0,SOYBEANS
2024,LOUISIANA,52.0,SOYBEANS
2024,LOUISIANA,52.0,SOYBEANS
2024,MARYLAND,44.0,SOYBEANS
2024,MARYLAND,46.0,SOYBEANS
2024,MARYLAND,43.0,SOYBEANS
2024,MARYLAND,46.0,SOYBEANS
2024,MARYLAND,47.0,SOYBEANS
2024,MICHIGAN,49.0,SOYBEANS
2024,MICHIGAN,49.0,SOYBEANS
2024,MICHIGAN,51.0,SOYBEANS
2024,MICHIGAN,52.0,SOYBEANS
2024,MICHIGAN,50.0,SOYBEANS
2024,MINNESOTA,45.0,SOYBEANS
2024,MINNESOTA,49.0,SOYBEANS
2024,MINNESOTA,46.0,SOYBEANS
2024,MINNESOTA,48.0,SOYBEANS
2024,MINNESOTA,49.0,SOYBEANS
2024,MISSISSIPPI,56.0,SOYBEANS
2024,MISSISSIPPI,58.0,SOYBEANS
2024,MISSISSIPPI,56.0,SOYBEANS
2024,MISSISSIPPI,58.0,SOYBEANS
2024,MISSISSIPPI,58.0,SOYBEANS
2024,MISSOURI,49.0,SOYBEANS
2024,MISSOURI,51.0,SOYBEANS
2024,MISSOURI,47.0,SOYBEANS
2024,MISSOURI,51.0,SOYBEANS
2024,MISSOURI,50.0,SOYBEANS
2024,NEBRASKA,57.5,SOYBEANS
2024,NEBRASKA,59.0,SOYBEANS
2024,NEBRASKA,59.0,SOYBEANS
2024,NEBRASKA,59.0,SOYBEANS
2024,NEBRASKA,59.0,SOYBEANS
2024,NEW JERSEY,43.0,SOYBEANS
2024,NEW JERSEY,34.0,SOYBEANS
2024,NEW JERSEY,38.0,SOYBEANS
2024,NEW JERSEY,38.0,SOYBEANS
2024,NEW JERSEY,41.0,SOYBEANS
2024,NEW YORK,51.0,SOYBEANS
2024,NEW YORK,51.0,SOYBEANS
2024,NEW YORK,55.0,SOYBEANS
2024,NEW YORK,55.0,SOYBEANS
2024,NEW YORK,53.0,SOYBEANS
2024,NORTH CAROLINA,39.0,SOYBEANS
2024,NORTH CAROLINA,36.0,SOYBEANS
2024,NORTH CAROLINA,38.0,SOYBEANS
2024,NORTH CAROLINA,37.0,SOYBEANS
2024,NORTH CAROLINA,36.0,SOYBEANS
2024,NORTH DAKOTA,37.5,SOYBEANS
2024,NORTH DAKOTA,36.0,SOYBEANS
2024,NORTH DAKOTA,38.0,SOYBEANS
2024,NORTH DAKOTA,38.0,SOYBEANS
2024,NORTH DAKOTA,38.0,SOYBEANS
2024,OHIO,50.0,SOYBEANS
2024,OHIO,59.0,SOYBEANS
2024,OHIO,52.0,SOYBEANS
2024,OHIO,52.0,SOYBEANS
2024,OHIO,55.0,SOYBEANS
2024,OKLAHOMA,20.0,SOYBEANS
2024,OKLAHOMA,30.0,SOYBEANS
2024,OKLAHOMA,20.0,SOYBEANS
2024,OKLAHOMA,25.0,SOYBEANS
2024,OKLAHOMA,26.0,SOYBEANS
2024,PENNSYLVANIA,45.0,SOYBEANS
2024,PENNSYLVANIA,45.0,SOYBEANS
2024,PENNSYLVANIA,43.0,SOYBEANS
2024,PENNSYLVANIA,41.0,SOYBEANS
2024,PENNSYLVANIA,46.0,SOYBEANS
2024,SOUTH CAROLINA,34.0,SOYBEANS
2024,SOUTH CAROLINA,38.0,SOYBEANS
2024,SOUTH CAROLINA,35.0,SOYBEANS
2024,SOUTH CAROLINA,38.0,SOYBEANS
2024,SOUTH CAROLINA,37.0,SOYBEANS
2024,SOUTH DAKOTA,43.0,SOYBEANS
2024,SOUTH DAKOTA,47.0,SOYBEANS
2024,SOUTH DAKOTA,45.0,SOYBEANS
2024,SOUTH DAKOTA,47.0,SOYBEANS
2024,SOUTH DAKOTA,47.0,SOYBEANS
2024,TENNESSEE,42.0,SOYBEANS
2024,TENNESSEE,49.0,SOYBEANS
2024,TENNESSEE,45.0,SOYBEANS
2024,TENNESSEE,47.0,SOYBEANS
2024,TENNESSEE,46.0,SOYBEANS
2024,TEXAS,32.0,SOYBEANS
2024,TEXAS,38.0,SOYBEANS
2024,TEXAS,40.0,SOYBEANS
2024,TEXAS,40.0,SOYBEANS
2024,TEXAS,39.0,SOYBEANS
2024,VIRGINIA,44.0,SOYBEANS
2024,VIRGINIA,43.0,SOYBEANS
2024,VIRGINIA,44.0,SOYBEANS
2024,VIRGINIA,44.0,SOYBEANS
2024,VIRGINIA,43.0,SOYBEANS
2024,WISCONSIN,48.0,SOYBEANS
2024,WISCONSIN,53.0,SOYBEANS
2024,WISCONSIN,49.0,SOYBEANS
2024,WISCONSIN,53.0,SOYBEANS
2024,WISCONSIN,54.0,SOYBEANS
2025,ALABAMA,38.0,SOYBEANS
2025,ALABAMA,39.0,SOYBEANS
2025,ALABAMA,38.0,SOYBEANS
2025,ARKANSAS,56.0,SOYBEANS
2025,ARKANSAS,56.0,SOYBEANS
2025,ARKANSAS,56.0,SOYBEANS
2025,DELAWARE,44.0,SOYBEANS
2025,DELAWARE,53.0,SOYBEANS
2025,DELAWARE,44.0,SOYBEANS
2025,GEORGIA,52.0,SOYBEANS
2025,GEORGIA,55.0,SOYBEANS
2025,GEORGIA,52.0,SOYBEANS
2025,ILLINOIS,65.0,SOYBEANS
2025,ILLINOIS,65.0,SOYBEANS
2025,ILLINOIS,65.0,SOYBEANS
2025,INDIANA,61.0,SOYBEANS
2025,INDIANA,62.0,SOYBEANS
2025,INDIANA,61.0,SOYBEANS
2025,IOWA,65.0,SOYBEANS
2025,IOWA,63.0,SOYBEANS
2025,IOWA,65.0,SOYBEANS
2025,KANSAS,39.0,SOYBEANS
2025,KANSAS,36.0,SOYBEANS
2025,KANSAS,39.0,SOYBEANS
2025,KENTUCKY,40.0,SOYBEANS
2025,KENTUCKY,52.0,SOYBEANS
2025,KENTUCKY,40.0,SOYBEANS
2025,LOUISIANA,54.0,SOYBEANS
2025,LOUISIANA,53.0,SOYBEANS
2025,LOUISIANA,54.0,SOYBEANS
2025,MARYLAND,45.0,SOYBEANS
2025,MARYLAND,49.0,SOYBEANS
2025,MARYLAND,45.0,SOYBEANS
2025,MICHIGAN,52.0,SOYBEANS
2025,MICHIGAN,52.0,SOYBEANS
2025,MICHIGAN,52.0,SOYBEANS
2025,MINNESOTA,53.0,SOYBEANS
2025,MINNESOTA,53.0,SOYBEANS
2025,MINNESOTA,53.0,SOYBEANS
2025,MISSISSIPPI,55.0,SOYBEANS
2025,MISSISSIPPI,57.0,SOYBEANS
2025,MISSISSIPPI,55.0,SOYBEANS
2025,MISSOURI,51.0,SOYBEANS
2025,MISSOURI,53.0,SOYBEANS
2025,MISSOURI,51.0,SOYBEANS
2025,NEBRASKA,61.0,SOYBEANS
2025,NEBRASKA,57.0,SOYBEANS
2025,NEBRASKA,61.0,SOYBEANS
2025,NEW JERSEY,43.0,SOYBEANS
2025,NEW JERSEY,42.0,SOYBEANS
2025,NEW JERSEY,43.0,SOYBEANS
2025,NEW YORK,47.0,SOYBEANS
2025,NEW YORK,50.0,SOYBEANS
2025,NEW YORK,47.0,SOYBEANS
2025,NORTH CAROLINA,39.0,SOYBEANS
2025,NORTH CAROLINA,40.0,SOYBEANS
2025,NORTH CAROLINA,39.0,SOYBEANS
2025,NORTH DAKOTA,37.0,SOYBEANS
2025,NORTH DAKOTA,36.0,SOYBEANS
2025,NORTH DAKOTA,37.0,SOYBEANS
2025,OHIO,56.0,SOYBEANS
2025,OHIO,57.0,SOYBEANS
2025,OHIO,56.0,SOYBEANS
2025,OKLAHOMA,29.0,SOYBEANS
2025,OKLAHOMA,25.0,SOYBEANS
2025,OKLAHOMA,29.0,SOYBEANS
2025,PENNSYLVANIA,45.0,SOYBEANS
2025,PENNSYLVANIA,47.0,SOYBEANS
2025,PENNSYLVANIA,45.0,SOYBEANS
2025,SOUTH CAROLINA,36.0,SOYBEANS
2025,SOUTH CAROLINA,37.0,SOYBEANS
2025,SOUTH CAROLINA,36.0,SOYBEANS
2025,SOUTH DAKOTA,47.0,SOYBEANS
2025,SOUTH DAKOTA,47.0,SOYBEANS
2025,SOUTH DAKOTA,47.0,SOYBEANS
2025,TENNESSEE,43.0,SOYBEANS
2025,TENNESSEE,50.0,SOYBEANS
2025,TENNESSEE,43.0,SOYBEANS
2025,TEXAS,27.0,SOYBEANS
2025,TEXAS,21.0,SOYBEANS
2025,TEXAS,27.0,SOYBEANS
2025,VIRGINIA,44.0,SOYBEANS
2025,VIRGINIA,48.0,SOYBEANS
2025,VIRGINIA,44.0,SOYBEANS
2025,WISCONSIN,55.0,SOYBEANS
2025,WISCONSIN,53.0,SOYBEANS
2025,WISCONSIN,55.0,SOYBEANS
2010,ALABAMA,55.0,WHEAT
2010,ALABAMA,55.0,WHEAT
2010,ARIZONA,111.2,WHEAT
2010,ARIZONA,115.0,WHEAT
2010,ARIZONA,110.0,WHEAT
2010,ARIZONA,110.0,WHEAT
2010,ARIZONA,110.0,WHEAT
2010,ARIZONA,100.0,WHEAT
2010,ARIZONA,70.0,WHEAT
2010,ARKANSAS,54.0,WHEAT
2010,ARKANSAS,54.0,WHEAT
2010,ARKANSAS,52.0,WHEAT
2010,ARKANSAS,52.0,WHEAT
2010,ARKANSAS,52.0,WHEAT
2010,ARKANSAS,52.0,WHEAT
2010,CALIFORNIA,85.5,WHEAT
2010,CALIFORNIA,111.0,WHEAT
2010,CALIFORNIA,110.0,WHEAT
2010,CALIFORNIA,110.0,WHEAT
2010,CALIFORNIA,105.0,WHEAT
2010,CALIFORNIA,105.0,WHEAT
2010,CALIFORNIA,80.0,WHEAT
2010,CALIFORNIA,75.0,WHEAT
2010,CALIFORNIA,75.0,WHEAT
2010,CALIFORNIA,70.0,WHEAT
2010,CALIFORNIA,70.0,WHEAT
2010,COLORADO,43.5,WHEAT
2010,COLORADO,92.0,WHEAT
2010,COLORADO,43.0,WHEAT
2010,COLORADO,45.0,WHEAT
2010,COLORADO,40.0,WHEAT
2010,COLORADO,39.0,WHEAT
2010,COLORADO,38.0,WHEAT
2010,DELAWARE,58.0,WHEAT
2010,DELAWARE,58.0,WHEAT
2010,FLORIDA,41.0,WHEAT
2010,FLORIDA,41.0,WHEAT
2010,GEORGIA,40.0,WHEAT
2010,GEORGIA,40.0,WHEAT
2010,GEORGIA,40.0,WHEAT
2010,GEORGIA,40.0,WHEAT
2010,GEORGIA,44.0,WHEAT
2010,GEORGIA,48.0,WHEAT
2010,IDAHO,80.4,WHEAT
2010,IDAHO,79.0,WHEAT
2010,IDAHO,82.0,WHEAT
2010,IDAHO,80.0,WHEAT
2010,IDAHO,99.5,WHEAT
2010,IDAHO,44.7,WHEAT
2010,IDAHO,61.0,WHEAT
2010,IDAHO,82.0,WHEAT
2010,IDAHO,89.0,WHEAT
2010,IDAHO,87.0,WHEAT
2010,IDAHO,85.0,WHEAT
2010,IDAHO,85.0,WHEAT
2010,IDAHO,111.3,WHEAT
2010,IDAHO,64.5,WHEAT
2010,ILLINOIS,57.0,WHEAT
2010,ILLINOIS,57.0,WHEAT
2010,ILLINOIS,54.0,WHEAT
2010,ILLINOIS,54.0,WHEAT
2010,ILLINOIS,59.0,WHEAT
2010,ILLINOIS,60.0,WHEAT
2010,INDIANA,60.0,WHEAT
2010,INDIANA,60.0,WHEAT
2010,INDIANA,60.0,WHEAT
2010,INDIANA,65.0,WHEAT
2010,INDIANA,68.0,WHEAT
2010,INDIANA,68.0,WHEAT
2010,IOWA,46.0,WHEAT
2010,IOWA,46.0,WHEAT
2010,KANSAS,45.0,WHEAT
2010,KANSAS,45.0,WHEAT
2010,KANSAS,45.0,WHEAT
2010,KANSAS,45.0,WHEAT
2010,KANSAS,43.0,WHEAT
2010,KANSAS,42.0,WHEAT
2010,KANSAS,57.5,WHEAT
2010,KANSAS,44.2,WHEAT
2010,KENTUCKY,66.0,WHEAT
2010,KENTUCKY,66.0,WHEAT
2010,KENTUCKY,63.0,WHEAT
2010,KENTUCKY,63.0,WHEAT
2010,KENTUCKY,63.0,WHEAT
2010,KENTUCKY,65.0,WHEAT
2010,LOUISIANA,51.0,WHEAT
2010,LOUISIANA,51.0,WHEAT
2010,MARYLAND,60.0,WHEAT
2010,MARYLAND,60.0,WHEAT
2010,MARYLAND,60.0,WHEAT
2010,MARYLAND,64.0,WHEAT
2010,MARYLAND,68.0,WHEAT
2010,MARYLAND,63.0,WHEAT
2010,MICHIGAN,70.0,WHEAT
2010,MICHIGAN,70.0,WHEAT
2010,MICHIGAN,71.0,WHEAT
2010,MICHIGAN,74.0,WHEAT
2010,MICHIGAN,74.0,WHEAT
2010,MICHIGAN,72.0,WHEAT
2010,MINNESOTA,54.7,WHEAT
2010,MINNESOTA,55.0,WHEAT
2010,MINNESOTA,55.0,WHEAT
2010,MINNESOTA,57.0,WHEAT
2010,MINNESOTA,47.0,WHEAT
2010,MISSISSIPPI,47.0,WHEAT
2010,MISSISSIPPI,47.0,WHEAT
2010,MISSISSIPPI,50.0,WHEAT
2010,MISSISSIPPI,50.0,WHEAT
2010,MISSISSIPPI,50.0,WHEAT
2010,MISSISSIPPI,50.0,WHEAT
2010,MISSOURI,46.0,WHEAT
2010,MISSOURI,46.0,WHEAT
2010,MISSOURI,44.0,WHEAT
2010,MISSOURI,44.0,WHEAT
2010,MISSOURI,46.0,WHEAT
